"code","title","description","credits","createdAt","updatedAt","id","cycle"
ING160,Thermodynamique et mécanique des fluides,"Au terme de ce cours, l’étudiante ou l’étudiant sera initié aux concepts de base des processus de conversion d'énergie et des principes de transfert de forces et d'énergie à travers un fluide statique ou en écoulement. Notions générales : pression, température, énergie, travail, chaleur, gaz parfait. Premier principe : énergie interne, enthalpie; processus des gaz parfaits. Second principe : irréversibilité, entropie. Propriétés thermodynamiques des substances : tables...",4,2024-11-02 01:50:21.530,2024-11-02 01:50:21.803,352383,1
GPA659,Vision artificielle,"Au terme de ce cours, l’étudiante ou l’étudiant sera en mesure : d’expérimenter les concepts de base du domaine de la vision par ordinateur; d’appliquer ces concepts à la formation, au traitement et à la reconnaissance des objets présents dans des images numériques. Introduction au domaine de la vision par ordinateur : techniques, logiciels et matériels. Fondements du traitement numérique des images. Principes de la formation d’images, du traitement d’images, de la...",4,2024-11-02 01:50:21.531,2024-11-02 01:50:21.804,351583,1
STA305,Stage industriel III en génie électrique,"Stage en entreprise ou dans un organisme consistant à réaliser, en conformité avec les règlements de l'École, une activité d'une durée variant entre quatre et huit mois, répartie sur une ou deux sessions, selon le cas. Pendant cette période, l'étudiante ou l'étudiant travaille sous la direction d'une superviseur ou d’un superviseur et participe à la conception ou à l’exécution de projets d’ingénierie. Ce stage est l’occasion pour l'étudiante ou l'étudiant d'apporter une...",9,2024-11-02 01:50:21.524,2024-11-02 01:50:21.799,353584,1
MTR893,Projet en entreprise,Intégrer les connaissances acquises au sein des cours du programme et les appliquer à une problématique dans un contexte réel de pratique professionnelle. L’étudiante ou l'étudiant a la responsabilité d’identifier et de définir une problématique qui requiert un niveau de connaissances appropriées et de la faire approuver par un professeur. L’étudiante ou l'étudiant doit obtenir un mandat spécifique de l’entreprise afin de réaliser le projet. Le mandat est réalisé en...,9,2024-11-02 01:50:21.521,2024-11-02 01:50:21.799,353382,2
MEC111,Statique de l'ingénieur,"Au terme de ce cours, l’étudiante ou l’étudiant maîtrisera les concepts fondamentaux de la statique et de la résistance des matériaux. Mettre en application des concepts de base de la méthodologie de projet dans la conception des structures de treillis et des membrures en flexion. À la fin de ce cours, l’étudiante ou l’étudiant sera en mesure : d’utiliser un vocabulaire technique précis dans toutes ses productions; de modéliser des systèmes mécaniques réels à l’aide...",4,2024-11-02 01:50:21.525,2024-11-02 01:50:21.799,352716,1
ENR881-H25,Stockage mécanique et thermique d'énergie,"",3,2024-11-02 01:50:21.525,2024-11-02 01:50:21.800,907797,2
STA207,Stage industriel II en génie mécanique,"Stage effectué dans une entreprise ou un organisme et en conformité avec les règlements de l'École, d'une durée de quatre ou huit mois, répartie sur une ou deux sessions, selon le cas. Durant cette période, l'étudiante ou l'étudiant travaille sous la direction d'une superviseur ou d’un superviseur, participe à l'exécution d'un projet en apportant une contribution significative à la solution de divers problèmes d'ingénierie.",9,2024-11-02 01:50:21.524,2024-11-02 01:50:21.800,353570,1
STA303,Stage industriel III en génie des opérations et de la logistique,"Stage en entreprise ou dans un organisme consistant à réaliser, en conformité avec les règlements de l'École, une activité d'une durée variant entre quatre et huit mois, répartie sur une ou deux sessions, selon le cas. Le programme d'entraînement permet au stagiaire de remplir des tâches variées répondant aux exigences et aux besoins de l’entreprise et d’appliquer des connaissances théoriques. Ce stage est l’occasion pour l'étudiante ou l'étudiant d'apporter une...",9,2024-11-02 01:50:21.524,2024-11-02 01:50:21.801,353580,1
GES881,Sujets spéciaux II en gestion de l’innovation,Sujets d'intérêt majeur dans le domaine de la gestion de l’innovation. Sujets particuliers dans différentes spécialités du domaine. Le sujet proposé peut varier à chaque fois que cette activité est mise à l’horaire.,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.801,351045,2
GTI515,Systèmes d'information dans les entreprises,"Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure : d'expliquer le fonctionnement d’un système d’information réel spécifique au domaine du génie des technologies de l’information; d’en évaluer la qualité et la pertinence et de l'adapter à de nouvelles exigences; de participer activement aux différentes phases d’analyse du système; d’en contrôler la mise en place, la maintenance et le retrait. Réalisation de l’analyse et de la modélisation des processus...",4,2024-11-02 01:50:21.526,2024-11-02 01:50:21.801,351949,1
GOL726,Systèmes de transport de marchandises et de personnes,"Au terme de ce cours, l’étudiante ou l’étudiant connaîtra les différents modes de transport utilisés pour les personnes et les marchandises, la structure des réseaux et ses caractéristiques, compte tenu de la chaîne de distribution et des points à servir. Il sera en mesure de les analyser, les améliorer et, au besoin, de les concevoir et d’en évaluer l’impact sur les politiques d’approvisionnement, ainsi que de modéliser les différents réseaux étudiés compte tenu des...",3,2024-11-02 01:50:21.527,2024-11-02 01:50:21.802,351451,1
SYS827,Systèmes robotiques en contact,"Acquérir des notions appliquées à la modélisation et à la commande des systèmes robotiques en contact, tels un ensemble de robots en coordination pour manipuler un objet, un robot médical en contact avec la peau d’un patient, un robot de meulage ainsi que des manipulateurs parallèles. Modélisation des robots comportant des chaînes mécaniques fermées. Multiplicateur de Lagrange, forces internes et réduction de modèles de robots contraints. Commande hybride en force et en...",3,2024-11-02 01:50:21.528,2024-11-02 01:50:21.802,353730,2
GTS880-H25,Technologies chirurgicales,"L’objectif de ce cours est de familiariser les étudiantes et étudiants avec les technologies qui permettent de planifier et d’exécuter des opérations chirurgicales minimalement invasives. Ces technologies combinent différentes techniques d’acquisition d’images médicales, un traitement précis de ces images, le suivi d’outils chirurgicaux en 3D et plusieurs mécanismes et algorithmes qui permettent de mettre en correspondance et visualiser ces information pour permettre aux...",3,2024-11-02 01:50:21.529,2024-11-02 01:50:21.803,907848,2
AER670,Théorie du pilotage d’aéronefs et opérations aériennes,"Au terme de cette activité, l’étudiant sera en mesure de : décrire l’ensemble des actions à conduire pour permettre un vol sécuritaire et règlementaire ; expliquer les principes fondamentaux de la performance d’un aéronef ; comprendre et utiliser les diagrammes, courbes et tableaux qui permettent de planifier un vol ; identifier et expliquer les composantes d’un dossier de vol ; expliquer les actions correctives à conduire en cas de non-conformité. Notions...",3,2024-11-02 01:50:21.530,2024-11-02 01:50:21.803,912140,1
TCH025,Travaux de génie civil,"Ce cours ne peut être reconnu dans le cadre d’un programme de baccalauréat. Au terme de ce cours, l'étudiante ou l'étudiant sera en mesure d'identifier les principales étapes, les méthodes et les différents matériaux utilisés lors de la réalisation de travaux de génie civil. Cycle de vie d’un projet. Planification du projet. Intervenants. Rôle des professionnels. Relations contractuelles. Introduction aux différents types de matériaux utilisés en génie civil. Mobilisation au...",3,2024-11-02 01:50:21.531,2024-11-02 01:50:21.803,353896,1
EEC110,Analyse financière et de rentabilité en construction,"À la suite de ce cours, l’étudiante ou l'étudiant sera en mesure : d’analyser les aspects financiers de la réalisation d’un projet immobilier; d’utiliser les mathématiques financières pour analyser la performance et la rentabilité des projets immobiliers; d'analyser les différents aspects reliés à l’ensemble des besoins du client/utilisateur ultime et à leurs conséquences sur l’évolution d’un projet immobilier. Introduction et approfondissement de l’économie, de la...",3,2024-11-02 01:50:21.502,2024-11-02 01:50:21.804,350187,1
MTR896,Projet d’application,"Intégrer les connaissances acquises dans les cours du programme et les appliquer dans le cadre d’un projet d’innovation, de développement ou de transfert technologique. Le projet comprend un ensemble d’activités effectuées sous la supervision d’un professeur : recherche bibliographique, définition d’une problématique, élaboration de la méthodologie, développement-réalisation, rédaction d’un rapport. La réalisation du projet et la rédaction du rapport requièrent au...",15,2024-11-02 01:50:21.521,2024-11-02 01:50:21.799,353386,2
STA404,Stage industriel IV en génie des technologies de l’information,"Stage en entreprise ou dans un organisme consistant à réaliser, en conformité avec les règlements de l’École, une activité d’une durée de quatre mois. Ce stage, optionnel, est l’occasion pour l’étudiante ou l'étudiant d’apporter une contribution significative à la solution d’un problème d’ingénierie réel dans le milieu technologique, avec ses contraintes économiques, techniques et autres. Le stage permet également de consolider les compétences acquises lors des...",9,2024-11-02 01:50:21.525,2024-11-02 01:50:21.799,353610,1
ENR880-É25,Stockage de l'énergie connecté au réseau électrique,"Ce cours vise à former les étudiantes et les étudiants dans un domaine où le stockage de l’énergie électrique devient important pour maintenir la stabilité des réseaux de distribution électrique et les rendre plus efficaces et fiables. La distribution du stockage électrique et son intégration dans les interfaces de puissance devient une nécessité pour les réseaux à grande pénétration de sources à énergie renouvelable, intermittentes et fluctuantes. L’objectif principal du...",3,2024-11-02 01:50:21.525,2024-11-02 01:50:21.800,907792,2
GTI780,Sujets émergents en technologie de l'information,"Au terme de ce cours, l’étudiant aura vu les aspects nouveaux et cruciaux en technologie de l’information. Stratégies technologiques pertinentes liées à la planification, à la conception ou à la gestion des systèmes matériels ou logiciels actuels ou proposés par les industries qui évoluent dans le domaine des technologies de l’information.",3,2024-11-02 01:50:21.525,2024-11-02 01:50:21.800,352127,1
STA301,Stage industriel III en génie de la construction,"Stage en entreprise ou dans un organisme consistant à réaliser, en conformité avec les règlements de l'École, une activité d'une durée variant entre quatre et huit mois, répartie sur une ou deux sessions, selon le cas. Pendant cette période, l'étudiante ou l'étudiant travaille sous la direction d'une superviseur ou d’un superviseur et participe à la conception ou à l’exécution de projets d’ingénierie. Ce stage est l’occasion pour l'étudiante ou l'étudiant d'apporter une...",9,2024-11-02 01:50:21.524,2024-11-02 01:50:21.800,353576,1
SYS864,Sujets spéciaux II en génie électrique,Sujets d'intérêt majeur dans le domaine du génie électrique et familiarisation avec les derniers développements technologiques dans un ou plusieurs domaines de pointe. Sujets particuliers dans différentes spécialités du génie électrique.,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.801,353782,2
SDE885,Sujets spéciaux IV en génie,S’initier à des sujets d'intérêt majeur dans le domaine du génie en se familiarisant avec les derniers développements technologiques dans un ou plusieurs domaines de pointe et en abordant des sujets particuliers dans différentes spécialités du domaine.,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.801,353506,2
ELE641,Systèmes embarqués et normes en aérospatiale,"Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure : d’identifier les parties critiques des systèmes embarqués et leurs interactions; d’appliquer la méthodologie de design et de conception d’un système en aéronautique; d’utiliser les normes en aéronautique pour atteindre des objectifs de certification de produit; de synthétiser des problèmes reliés aux protocoles de communication entre les systèmes; de développer des outils de maintenance et de contrôle de la...",3,2024-11-02 01:50:21.527,2024-11-02 01:50:21.802,350387,1
GIU807,Systèmes urbains,"À la suite de ce cours, l’étudiante ou l'étudiant sera en mesure d’analyser des problématiques complexes associées à des infrastructures ponctuelles (bâtiments, stationnements, ponts, etc.) ou en réseaux (aqueduc, égouts, routes, etc.) ; d’identifier les interactions fonctionnelles et les échanges de flux associés aux infrastructures d'un système urbain ; de formaliser des solutions et de les comparer en regard de problématiques urbaines; d'identifier les limites de leur mise...",3,2024-11-02 01:50:21.528,2024-11-02 01:50:21.802,351095,2
ENR845,Technologies des systèmes géothermiques,Ce cours vise à : Faire connaître les différentes sources d’énergie géothermiques;Déterminer les outils de dimensionnement des différentes technologies associées aux systèmes géothermiques;Permettre aux étudiants d’évaluer l’impact de l’utilisation des pompes à chaleur géothermiques sur l’impact du réchauffement climatique;Permettre aux étudiants d’évaluer la faisabilité économique des systèmes géothermiques. Systèmes géothermiques : systèmes ouverts et...,3,2024-11-02 01:50:21.530,2024-11-02 01:50:21.803,350772,2
ENR848,Technologies des systèmes d’énergie éolienne,"Ce cours vise à développer une expertise dans le domaine de la technologie éolienne. L’étudiante ou l'étudiant sera en mesure d’appliquer les connaissances nécessaires pour travailler au sein d’entreprises de développement de projets éoliens, d’exploitation de centrales éoliennes et de conception de systèmes de production énergétique éoliens; de modéliser la production, la conversion et le stockage d'énergie éolienne; de démontrer l’acquisition de connaissances de...",3,2024-11-02 01:50:21.530,2024-11-02 01:50:21.803,350774,2
MTI881-H25,Traitement du langage naturel appliqué,"Ce cours présente une exploration approfondie des techniques modernes de traitement du langage naturel (TLN ou NLP) et des différentes étapes d’expérimentation menant à la mise en production de modèles de langue génératifs. Au terme de ce cours, l'étudiante ou l'étudiant sera en mesure : modéliser les traitements nécessaires pour résoudre un problème d’analyse automatique de textes; préparer et enrichir les données textuelles, concevoir un système adapté au contexte;...",3,2024-11-02 01:50:21.531,2024-11-02 01:50:21.803,911171,2
GPA778,Algorithmes embarqués en robotique,"Au terme de ce cours, l’étudiante ou l'étudiant aura acquis des connaissances avancées en programmation d’algorithmes s’exécutant à bord de systèmes robotiques mobiles, il se sera familiarisé avec les principales familles d’algorithmes embarqués et il aura développé les compétences nécessaires à leur implantation efficace sur de réelles plateformes robotisées. Introduction à la robotique mobile: principaux modes de locomotion, cinématique des robots mobiles et capteurs...",3,2024-11-02 01:50:21.501,2024-11-02 01:50:21.804,351767,1
STA408,Stage industriel IV en génie aérospatial (hors programme),"Stage en entreprise ou dans un organisme consistant à réaliser, en conformité avec les règlements de l’École, une activité d’une durée de quatre mois. Ce stage optionnel est l’occasion pour l’étudiant d’apporter une contribution significative à la solution d’un problème d’ingénierie réel dans le milieu technologique, avec ses contraintes économiques, techniques et autres. Le stage permet également de consolider les compétences acquises lors des stages antérieurs....",9,2024-11-02 01:50:21.524,2024-11-02 01:50:21.799,912206,1
STA104,Stage industriel I en génie des technologies de l’information,"Stage visant principalement à sensibiliser l'étudiante ou l'étudiant aux réalités du monde industriel et consistant à réaliser, en conformité avec les règlements de l'École, une activité d'une durée de quatre mois en entreprise selon une entente avec l’ÉTS. Ce stage consiste en un programme d'entraînement relié au champ d'activités dans lequel l'étudiant désire se perfectionner. Le programme d'entraînement permet au stagiaire de remplir des tâches variées répondant aux...",9,2024-11-02 01:50:21.523,2024-11-02 01:50:21.799,353546,1
STA206,Stage industriel II en génie logiciel,"Stage effectué dans une entreprise ou un organisme et en conformité avec les règlements de l'École, d'une durée de quatre ou huit mois, répartie sur une ou deux sessions, selon le cas. Durant cette période, l'étudiante ou l'étudiant travaille sous la direction d'une superviseur ou d’un superviseur et participe à l'exécution d'un projet en apportant une contribution significative à la solution de divers problèmes d'ingénierie.",9,2024-11-02 01:50:21.524,2024-11-02 01:50:21.800,353568,1
GES846,Stratégies d’affaires et marchés mondiaux,"Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure : d’entreprendre, gérer et diriger des activités d’exportation sur les marchés internationaux; d’intervenir dans des fonctions conseil et de prise de décision au sein de l’organisation;de maîtriser les méthodes d’analyse et de mise en marché de produits, de technologies et de savoir-faire sur les marchés mondiaux;d’intervenir efficacement dans des environnements interculturels et multinationaux. Stratégies...",3,2024-11-02 01:50:21.525,2024-11-02 01:50:21.800,350999,2
SYS861,Sujets spéciaux I en génie électrique,Sujets d'intérêt majeur dans le domaine du génie électrique et familiarisation avec les derniers développements technologiques dans un ou plusieurs domaines de pointe.,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.801,353768,2
SDE887,Sujets spéciaux VI en génie,S’initier à des sujets d'intérêt majeur dans le domaine du génie en se familiarisant avec les derniers développements technologiques dans un ou plusieurs domaines de pointe et en abordant des sujets particuliers dans différentes spécialités du domaine. Le cours est réservé aux étudiantes et étudiants sélectionnés. Le contenu de ce cours doit être approuvé par le doyen des études.,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.801,353512,2
GOL471,Systèmes de distribution,"Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure de : concevoir et d’analyser les systèmes d’entreposage et de distribution. Présentation des problèmes et techniques de gestion des entrepôts et des centres de distribution. Conception, aménagement, organisation et fonctionnement d’un entrepôt, sélection des méthodes d’entreposage et de manutention, allocation des produits, planification, opération et contrôle des systèmes de distribution. Techniques de...",3,2024-11-02 01:50:21.527,2024-11-02 01:50:21.802,351219,1
SYS864-A24,Technologie des batteries et conversion/stockage de l'énergie,"L'objectif du cours est de former les étudiantes et les étudiants à : acquérir une compréhension fondamentale des différentes batteries en tant que systèmes de conversion et de stockage de l'énergie; obtenir des connaissances fondamentales multidisciplinaires en électrochimie, en science des matériaux et en ingénierie, ainsi que des compétences pratiques dans la fabrication de prototypes de batteries et l'évaluation de leurs performances; comparer différents types de batteries,...",3,2024-11-02 01:50:21.529,2024-11-02 01:50:21.802,907937,2
SYS810,Techniques de simulation,"Acquérir les méthodes de modélisation et de simulation des systèmes dynamiques, électriques, électromécaniques et de commande, exemples de systèmes de nature variée, économiques, à événements discrets et autres. Étudier les méthodes d’intégration numérique et évaluation quantitative de leur stabilité et de leur précision en fonction du pas d’intégration. Réaliser des projets de simulation de systèmes de nature différente à l’aide de logiciels tels que...",3,2024-11-02 01:50:21.529,2024-11-02 01:50:21.803,353704,2
ENM830,Technologies informationnelles pour une entreprise numérique,"Le cours vise à permettre à l’étudiante ou l'étudiant n’ayant pas de formation dans le domaine des technologies de l'information d’acquérir les notions fondamentales en technologie informationnelles dans un contexte d’entreprise numérique. Au terme de ce cours, l’étudiante ou l'étudiant aura développé les connaissances nécessaires pour identifier et expliquer les technologies numériques de pointe pouvant supporter la transformation d’une entreprise afin qu’elle soit...",3,2024-11-02 01:50:21.530,2024-11-02 01:50:21.803,350747,2
ELE732,Traitement parallèle par systèmes ordinés,"Au terme de ce cours, l'étudiante ou l'étudiant aura acquis les concepts avancés des aspects logiciel et matériel nécessaires pour concevoir une application nécessitant un traitement parallèle de type virtuel ou réel. Logiciel : type des systèmes d'exploitation multiusagers et multiprogrammations en temps réel, concepts de segmentation, de processus/thread, de communication-synchronisation interprocessus, technique de conception (Yourdon) et de documentation d'une application....",3,2024-11-02 01:50:21.531,2024-11-02 01:50:21.803,350535,1
MEC556,Aérothermodynamique des écoulements,"Ce cours vise à introduire les concepts d’analyse différentielle des écoulements, de couches limites et d’effets de compressibilité dans les écoulements. À la fin de ce cours, l’étudiante ou l'étudiant devrait être en mesure :de distinguer une couche limite laminaire d’une couche limite turbulente et d’en quantifier les principales caractéristiques;d’identifier les effets de compressibilité dans un écoulement isentropique 1-D et d’en calculer les principales...",3,2024-11-02 01:50:21.500,2024-11-02 01:50:21.804,352844,1
STA108,Stage industriel I en génie aérospatial,"Stage visant principalement à sensibiliser l’étudiant aux réalités du monde industriel et consistant à réaliser, en conformité avec les règlements de l’ÉTS, une activité d’une durée de quatre mois en entreprise selon une entente avec l’ÉTS. Ce stage consiste en un programme d’entraînement relié au champ d’activités dans lequel l’étudiant désire se perfectionner. Le programme d’entraînement permet au stagiaire de remplir des tâches variées répondant aux...",9,2024-11-02 01:50:21.523,2024-11-02 01:50:21.799,912194,1
SCE030,Projet intégrateur en science expérimentale,"Cette activité vise à valider les compétences développées durant le programme dont les compétences expérimentales et techniques. Aussi, il vise à accroître l’autonomie et l’initiative des étudiants lors de la réalisation d’un projet intégrateur en sciences appliquées. Au terme de cette activité, l’étudiante ou l’étudiant sera en mesure de : consulter la littérature scientifique; élaborer des hypothèses pouvant être vérifiées expérimentalement; concevoir et...",6,2024-11-02 01:50:21.521,2024-11-02 01:50:21.799,910835,1
STA208,Stage industriel II en génie aérospatial,"Stage effectué dans une entreprise ou un organisme et en conformité avec les règlements de l'École, d'une durée de quatre ou huit mois, répartie sur une ou deux sessions, selon le cas. Durant cette période, l'étudiant travaille sous la direction d’un superviseur, participe à l'exécution d'un projet en apportant une contribution significative à la solution de divers problèmes d'ingénierie. Préalable : STA108 Stage industriel I en génie aérospatial (9 cr.) ",9,2024-11-02 01:50:21.524,2024-11-02 01:50:21.800,912198,1
GIU880,Sujets spéciaux en génie urbain,Sujets d'intérêt majeur dans le domaine du génie urbain et familiarisation avec les derniers développements technologiques dans un ou plusieurs domaines de pointe. Le sujet proposé peut varier à chaque fois que ce cours est mis à l’horaire.,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.800,351107,2
ENV881,Sujets spéciaux I en génie de l'environnement,Sujets d'intérêt dans le domaine du génie du génie de l’environnement pour se familiariser avec les derniers développements technologiques (savoirs et de pratiques) dans un domaine de pointe. Le sujet proposé peut varier à chaque fois que ce cours est mis à l’horaire.,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.801,350858,2
GTS880,Sujets spéciaux I en technologies de la santé,Sujets d'intérêt majeur dans le domaine des technologies de la santé et familiarisation avec les derniers développements technologiques dans un ou plusieurs domaines de pointe. ,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.801,352227,2
MGL870-A24,Surveillance et Observabilité des Systèmes Logiciels,"Les systèmes contemporains sont en constante évolution, devenant chaque jour un peu plus complexes. Cette complexité accrue exige une observation méticuleuse et continue de ces systèmes en environnement de production. L’observation est un processus qui implique la collecte minutieuse de diverses données, telles que métriques, traces d'exécution et journaux, dans le dessein de détecter et de rectifier promptement les anomalies avant qu’elles n’affectent les utilisateurs. Les...",3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.801,907885,2
ENR880,Sujets spéciaux I en énergies renouvelables et efficacité énergétique,Sujets d'intérêt majeur dans le domaine des énergies renouvelables et de l'efficacité énergétique et familiarisation avec les derniers développements technologiques dans un ou plusieurs domaines de pointe. ,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.802,350786,2
SYS817,Systèmes de distribution et de transport intelligent,"Ce cours vise à familiariser l’étudiante ou l'étudiant avec les différentes méthodes et des outils de modélisation et d’optimisation avancés des systèmes de distribution et de transport dans une chaîne logistique. Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure d’expliquer et analyser la structure des réseaux de transport et leurs caractéristiques; améliorer et, au besoin, concevoir des réseaux de transport et de distribution; évaluer et analyser des...",4,2024-11-02 01:50:21.527,2024-11-02 01:50:21.802,353718,2
MTI812,Systèmes vidéo immersifs : principes et applications,"Ce cours vise à introduire les concepts, méthodes et applications nécessaires au développement de systèmes de communications visuelles 3D immersives. Au terme de ce cours, les étudiantes et les étudiants seront en mesure d’expliquer les principes de base de la perception de la profondeur et leurs applications au développement des systèmes de communications visuelles 3D et immersives, de décrire le fonctionnement de ces systèmes, de les analyser et évaluer de façon...",3,2024-11-02 01:50:21.528,2024-11-02 01:50:21.802,353314,2
GTS503,"Technologies de la santé, normes et homologation","Au terme de ce cours, l’étudiante ou l’étudiant comprendra la contribution de plus en plus importante des technologies dans le domaine de la santé. Il sera familier avec les domaines qui font partie des technologies de la santé. Technologies médicales, technologies de l’information, technologies associées à la logistique hospitalière, leur fonctionnement et leur environnement. Hiérarchie entre les lois, règlements, règlements de type normatif, normes consensuelles et règles de...",3,2024-11-02 01:50:21.530,2024-11-02 01:50:21.803,352155,1
AER450,Thermodynamique et propulsion aéronautique,"Ce cours vise à initier les personnes étudiantes aux principes de la thermodynamique utilisés dans la conception et le fonctionnement des systèmes de propulsion des aéronefs. Au terme de ce cours, l’étudiante ou l’étudiant sera en mesure de : décrire le fonctionnement d’un système de propulsion à l’aide des cycles de base ; calculer les quantités d’énergie échangées sous forme de travail et de chaleur pour divers types de turbomachines ; analyser les différents...",4,2024-11-02 01:50:21.530,2024-11-02 01:50:21.803,911882,1
MEC630,Ventilation et chauffage,"Au terme de ce cours, l’étudiante ou l’étudiant comprendra le fonctionnement des systèmes de chauffage et de ventilation et sera en mesure de choisir et concevoir un système de chauffage et de ventilation, et de faire une analyse de performance d'un système existant. Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure : d’identifier les éléments d’un système de chauffage et de ventilation; de concevoir un système de chauffage et d’analyser les performances...",3,2024-11-02 01:50:21.531,2024-11-02 01:50:21.804,352910,1
IND560,Projet en analytique et IA avec mégadonnées,"Ce cours vise à synthétiser les connaissances acquises en intelligence artificielle et en mégadonnées avec un accent sur la pratique. Au terme de ce cours l’étudiante ou l’étudiant sera en mesure de : appliquer les principes de gestion de projets, de communication et de travail d’équipe ; appliquer les connaissances en apprentissage machine et en analytique dans un projet de grande envergure ; contraster les services, les outils et les infrastructures appropriés pour...",6,2024-11-02 01:50:21.521,2024-11-02 01:50:21.799,352311,1
CTN248,Statique et dynamique,"À la suite de ce cours, l’étudiante ou l'étudiant sera en mesure : de calculer les conditions d'équilibre des points matériels et des corps rigides (dans le plan et dans l'espace), et des structures de type treillis; de déterminer les propriétés de sections utilisées dans les applications de résistance des matériaux et de calcul des structures; d’analyser les conditions de mouvement d'un point matériel et d'un corps rigide sous l'action d'une ou de plusieurs forces;...",3,2024-11-02 01:50:21.525,2024-11-02 01:50:21.799,349796,1
MGC922-H25,Structures de béton précontraint et préfabriqué,"Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure de : • connaitre le comportement du béton précontraint et du béton préfabriqué et les principes fondamentaux utilisés pour le calcul des éléments structuraux de ces matériaux; • analyser les structures en béton précontraint et béton préfabriqué et évaluer les charges critiques propres à ces structures ainsi que leur cheminement; • analyser et faire la conception des éléments structuraux en béton...",3,2024-11-02 01:50:21.525,2024-11-02 01:50:21.800,907878,2
MTI840,Sujets avancés sur l’Internet et l’infonuagique,"L'objectif est de présenter les technologies émergentes reliées à l’évolution de l'Internet et des infrastructures infonuagiques. Il vise aussi à familiariser les étudiantes et les étudiants avec les travaux de recherche récents dans ce domaine ainsi que les différents défis de recherche qui y sont reliés. À la fin de ce cours, les étudiantes et les étudiants devraient être en mesure de : maîtriser les technologies clés de l’Internet et des infrastructures infonuagiques;...",3,2024-11-02 01:50:21.525,2024-11-02 01:50:21.800,353336,2
MGC922,Sujets spéciaux II en génie de la construction,S’initier à des sujets d'intérêt majeur dans le domaine du génie de la construction en se familiarisant avec les derniers développements technologiques dans un ou plusieurs domaines de pointe et en abordant des sujets particuliers dans différentes spécialités du domaine.,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.801,353234,2
MGA803,Sujets spéciaux II en aéronautique,Sujets d’intérêt majeur et à la fine pointe de la technologie. Deux sujets sont offerts en alternance (un par année).,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.801,353145,2
LOG780,Sujets émergents en génie logiciel,"Au terme de ce cours, l’étudiante ou l'étudiant aura vu les aspects nouveaux et cruciaux en génie logiciel. Stratégies technologiques pertinentes liées à la planification, à la conception ou à la gestion des systèmes logiciels actuels ou proposés par les industries qui évoluent dans le domaine du génie logiciel.",3,2024-11-02 01:50:21.525,2024-11-02 01:50:21.802,352595,1
SYS803,Systèmes de mesure,"Apprendre les rudiments des systèmes de mesure (connaissances en systèmes d’acquisition, différents types de capteurs pour les mesures mécaniques). S’initier aux circuits électriques de base pour le conditionnement d’un signal, au calcul d’erreur et à l’analyse de signal. Être en mesure de choisir les différents éléments d’une chaîne de mesure, de concevoir un programme pour faire l’acquisition de signaux et de procéder à l’analyse des mesures. Introduction aux...",4,2024-11-02 01:50:21.527,2024-11-02 01:50:21.802,353662,2
MEC200,Technologie des matériaux,"L’objectif général de cours consiste à comprendre le comportement des matériaux et structures simples, selon leur environnement et le type de sollicitation auquel elles sont soumises, afin de les optimiser et prévoir leur possible dégradation. À la fin de ce cours, l’étudiante ou l'étudiant sera en mesure : de traduire en équations simples les concepts de base utilisés en ingénierie (absence de déformation plastique, absence de rupture, facteur de sécurité, masse...",4,2024-11-02 01:50:21.529,2024-11-02 01:50:21.802,352732,1
GPA764,Technologies numériques en fabrication,"Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure : d’appréhender l’apport du numérique à la fabrication; de comparer et recommander des équipements et des logiciels pour la fabrication numérique en fonction des spécifications des pièces et des procédés, notamment pour les différents procédés de fabrication additive; de concevoir une pièce pour la fabrication additive; de mettre en oeuvre des technologies et des principes pour la fabrication numérique....",3,2024-11-02 01:50:21.530,2024-11-02 01:50:21.803,351707,1
MEC240,Thermodynamique,"Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure d’analyser les phénomènes reliés à l'utilisation et à la production d'énergie thermique en faisant appel aux principes de base de la thermodynamique. À la fin du cours, l’étudiante ou l'étudiant sera capable de : calculer les quantités d’énergie échangées sous forme de travail et de chaleur dans les processus industriels; analyser le fonctionnement de la plupart des machines thermiques usuelles en utilisant le...",4,2024-11-02 01:50:21.530,2024-11-02 01:50:21.803,352750,1
